Date,Wheat,Coffe,Corn
5/28/1976,3.565,1.4105,2.9075
6/1/1976,3.6775,1.403,2.9175
6/2/1976,3.6575,1.405,2.9275
6/3/1976,3.6625,1.414,2.95
6/4/1976,3.6175,1.404,2.9675
6/7/1976,3.695,1.391,3.0575
6/8/1976,3.755,1.421,3.0225
6/9/1976,3.785,1.451,3.05
6/10/1976,3.81,1.481,3.09
6/11/1976,3.705,1.511,3.0375
6/14/1976,3.685,1.501,3.0075
6/15/1976,3.595,1.5075,2.965
6/16/1976,3.6175,1.5375,2.9475
6/17/1976,3.59,1.56,2.8975
6/18/1976,3.595,1.565,2.895
6/21/1976,3.695,1.554,2.995
6/22/1976,3.675,1.546,3.0475
6/23/1976,3.6325,1.516,2.9625
6/24/1976,3.7075,1.5,2.995
6/25/1976,3.6955,1.5374,3.0065
6/28/1976,3.733,1.5248,2.97
6/29/1976,3.722,1.513,2.897
6/30/1976,3.7125,1.5276,2.8615
7/1/1976,3.8875,1.529,2.93
7/2/1976,3.9,1.5125,2.955
7/6/1976,3.9975,1.4825,3.0475
7/7/1976,3.7975,1.4525,2.9475
7/8/1976,3.85,1.4415,2.985
7/9/1976,3.78,1.4115,2.99
7/12/1976,3.635,1.3815,2.955
7/13/1976,3.655,1.3515,2.9675
7/14/1976,3.78,1.3235,3.0675
7/15/1976,3.665,1.2935,2.99
7/16/1976,3.6525,1.2635,2.9825
7/19/1976,3.565,1.2335,2.9075
7/20/1976,3.605,1.2635,2.9425
7/21/1976,3.5875,1.279,2.9075
7/22/1976,3.495,1.2635,2.81
7/23/1976,3.5425,1.2935,2.84
7/26/1976,3.4875,1.3235,2.7925
7/27/1976,3.4925,1.3405,2.8
7/28/1976,3.49,1.3705,2.81
7/29/1976,3.45,1.4005,2.815
7/30/1976,3.41,1.4175,2.8025
8/2/1976,3.2875,1.4475,2.7525
8/3/1976,3.325,1.441,2.765
8/4/1976,3.3725,1.464,2.8025
8/5/1976,3.355,1.4795,2.7975
8/6/1976,3.3025,1.502,2.78
8/9/1976,3.2325,1.472,2.76
8/10/1976,3.2475,1.4765,2.7425
8/11/1976,3.2425,1.486,2.7275
8/12/1976,3.2525,1.516,2.7325
8/13/1976,3.2625,1.546,2.8
8/16/1976,3.25,1.576,2.785
8/17/1976,3.17,1.606,2.7375
8/18/1976,3.1925,1.605,2.7725
8/19/1976,3.2425,1.61,2.825
8/20/1976,3.2225,1.5802,2.8025
8/23/1976,3.2575,1.57,2.8425
8/24/1976,3.205,1.5965,2.8225
8/25/1976,3.1375,1.675,2.7975
8/26/1976,3.153,1.6216,2.8055
8/27/1976,3.16,1.561,2.8305
8/30/1976,3.1415,1.5194,2.788
8/31/1976,3.208,1.5128,2.8015
9/1/1976,3.2675,1.4998,2.845
9/2/1976,3.3325,1.5298,2.8925
9/3/1976,3.3175,1.5385,2.9025
9/7/1976,3.415,1.5685,3.0025
9/8/1976,3.3175,1.5785,2.955
9/9/1976,3.3375,1.557,2.9425
9/10/1976,3.3075,1.587,2.935
9/13/1976,3.1875,1.5775,2.91
9/14/1976,3.17,1.5555,2.88
9/15/1976,3.2225,1.5515,2.89
9/16/1976,3.1925,1.549,2.8925
9/17/1976,3.105,1.53,2.8325
9/20/1976,3.09,1.5,2.83
9/21/1976,3.0775,1.5125,2.8075
9/22/1976,3.0875,1.532,2.7625
9/23/1976,3.1275,1.562,2.7575
9/24/1976,3.0725,1.616,2.7125
9/27/1976,3.025,1.67,2.6975
9/28/1976,3.01,1.6495,2.715
9/29/1976,2.9225,1.661,2.675
9/30/1976,2.885,1.6625,2.6675
10/1/1976,2.8425,1.69,2.6475
10/4/1976,2.895,1.6925,2.6975
10/5/1976,2.915,1.7175,2.7025
10/6/1976,2.955,1.695,2.72
10/7/1976,2.975,1.735,2.755
10/8/1976,2.9525,1.745,2.71
10/12/1976,2.9475,1.77,2.665
10/13/1976,3.0875,1.767,2.7475
10/14/1976,2.95,1.707,2.6575
10/15/1976,2.8925,1.75,2.635
10/18/1976,2.8875,1.7775,2.635
10/19/1976,2.9175,1.755,2.6575
10/20/1976,2.91,1.7305,2.6475
10/21/1976,2.8675,1.7425,2.6425
10/22/1976,2.845,1.735,2.6375
10/25/1976,2.8075,1.705,2.6325
10/26/1976,2.785,1.68,2.6125
10/27/1976,2.75,1.76,2.5825
10/28/1976,2.715,1.7825,2.5175
10/29/1976,2.75,1.785,2.5225
11/1/1976,2.77,1.775,2.5275
11/3/1976,2.7225,1.77,2.5025
11/4/1976,2.74,1.7865,2.53
11/5/1976,2.715,1.813,2.5225
11/8/1976,2.6975,1.8275,2.48
11/9/1976,2.6525,1.83,2.4475
11/10/1976,2.65,1.835,2.4575
11/12/1976,2.5725,1.855,2.3325
11/15/1976,2.615,1.84,2.32
11/16/1976,2.63,1.835,2.3675
11/17/1976,2.6025,1.79,2.4
11/18/1976,2.59,1.7888,2.38
11/19/1976,2.595,1.825,2.4
11/22/1976,2.6375,1.8563,2.4275
11/23/1976,2.6175,1.8275,2.4475
11/24/1976,2.636,1.8188,2.4575
11/26/1976,2.6195,1.8499,2.4565
11/29/1976,2.5835,1.8849,2.4435
11/30/1976,2.6345,1.8713,2.4715
12/1/1976,2.67,1.8926,2.4775
12/2/1976,2.6675,1.9038,2.4675
12/3/1976,2.695,1.9338,2.4925
12/6/1976,2.74,1.96,2.5375
12/7/1976,2.705,1.93,2.53
12/8/1976,2.7425,1.96,2.5575
12/9/1976,2.7275,1.9856,2.54
12/10/1976,2.7275,1.995,2.53
12/13/1976,2.7425,2.025,2.52
12/14/1976,2.735,2.0545,2.535
12/15/1976,2.695,2.0419,2.51
12/16/1976,2.695,2.0719,2.5075
12/17/1976,2.66,2.1019,2.485
12/20/1976,2.67,2.1295,2.4925
12/21/1976,2.68,2.1595,2.49
12/22/1976,2.6875,2.1895,2.5075
12/23/1976,2.7225,2.1953,2.5175
12/27/1976,2.785,2.214,2.55
12/28/1976,2.805,2.16,2.5625
12/29/1976,2.7925,2.1798,2.565
12/30/1976,2.775,2.2445,2.565
1/3/1977,2.745,2.2856,2.55
1/4/1977,2.7475,2.2804,2.57
1/5/1977,2.7725,2.2268,2.5875
1/6/1977,2.81,2.2006,2.62
1/7/1977,2.785,2.1144,2.6125
1/10/1977,2.82,1.9752,2.645
1/11/1977,2.81,2.1445,2.635
1/12/1977,2.825,2.2267,2.6425
1/13/1977,2.7875,2.2142,2.62
1/14/1977,2.7625,2.2377,2.61
1/17/1977,2.7825,2.1925,2.6225
1/18/1977,2.7775,2.1591,2.5875
1/19/1977,2.7825,2.1232,2.6075
1/20/1977,2.785,2.199,2.59
1/21/1977,2.78,2.1975,2.595
1/24/1977,2.81,2.1488,2.6075
1/25/1977,2.79,2.1806,2.605
1/26/1977,2.755,2.2185,2.56
1/27/1977,2.725,2.225,2.545
1/28/1977,2.7225,2.2018,2.53
1/31/1977,2.7425,2.2293,2.535
2/1/1977,2.74,2.2108,2.5275
2/2/1977,2.7275,2.2375,2.51
2/3/1977,2.7575,2.251,2.5275
2/4/1977,2.7975,2.2764,2.555
2/7/1977,2.785,2.359,2.5625
2/8/1977,2.795,2.2969,2.5575
2/9/1977,2.8125,2.3525,2.565
2/10/1977,2.81,2.357,2.5675
2/11/1977,2.7775,2.3728,2.55
2/14/1977,2.7625,2.41,2.5425
2/15/1977,2.805,2.4392,2.5425
2/16/1977,2.81,2.4147,2.57
2/17/1977,2.83,2.4645,2.585
2/18/1977,2.8625,2.519,2.59
2/22/1977,2.8175,2.4959,2.5675
2/23/1977,2.8525,2.5555,2.588
2/24/1977,2.8835,2.668,2.609
2/25/1977,2.8615,2.6969,2.606
2/28/1977,2.742,2.7098,2.6055
3/1/1977,2.8225,2.7149,2.6125
3/2/1977,2.775,2.7549,2.6
3/3/1977,2.7825,2.7949,2.5975
3/4/1977,2.8125,2.8349,2.6025
3/7/1977,2.8075,2.8749,2.6075
3/8/1977,2.84,2.9149,2.63
3/9/1977,2.8375,2.9505,2.625
3/10/1977,2.805,2.9105,2.61
3/11/1977,2.805,2.9001,2.6075
3/14/1977,2.7725,2.9401,2.585
3/15/1977,2.7725,2.9801,2.5875
3/16/1977,2.7975,3.0201,2.6075
3/17/1977,2.7825,3.0601,2.5875
3/18/1977,2.785,3.1001,2.59
3/21/1977,2.81,3.1401,2.605
3/22/1977,2.795,3.1801,2.5925
3/23/1977,2.7825,3.2026,2.59
3/24/1977,2.79,3.1426,2.585
3/25/1977,2.8025,3.19,2.59
3/28/1977,2.7525,3.1019,2.5625
3/29/1977,2.7525,3.1869,2.555
3/30/1977,2.715,3.085,2.5325
3/31/1977,2.7275,3.0875,2.5175
4/1/1977,2.7325,3.1344,2.5325
4/4/1977,2.685,3.0748,2.505
4/5/1977,2.65,3.1357,2.495
4/6/1977,2.665,3.17,2.5075
4/7/1977,2.6775,3.2275,2.5225
4/11/1977,2.69,3.2697,2.5375
4/12/1977,2.715,3.3363,2.575
4/13/1977,2.675,3.2988,2.555
4/14/1977,2.675,3.3563,2.5625
4/15/1977,2.7,3.345,2.57
4/18/1977,2.6925,3.2553,2.5825
4/19/1977,2.6975,3.1855,2.58
4/20/1977,2.6825,3.13,2.57
4/21/1977,2.655,3.09,2.555
4/22/1977,2.6225,3.1875,2.5125
4/25/1977,2.5625,3.15,2.475
4/26/1977,2.597,3.0629,2.4905
4/27/1977,2.583,3.0147,2.475
4/28/1977,2.6335,3.0798,2.498
4/29/1977,2.6385,3.0099,2.517
5/3/1977,2.6175,2.8999,2.505
5/4/1977,2.575,2.955,2.46
5/5/1977,2.5525,2.895,2.46
5/6/1977,2.565,2.835,2.475
5/9/1977,2.535,2.775,2.45
5/10/1977,2.485,2.7163,2.3975
5/11/1977,2.5075,2.7763,2.41
5/12/1977,2.58,2.7599,2.445
5/13/1977,2.535,2.7123,2.4225
5/16/1977,2.5225,2.7723,2.4025
5/17/1977,2.5125,2.8323,2.3975
5/18/1977,2.5125,2.8923,2.42
5/19/1977,2.5,2.9523,2.4225
5/20/1977,2.48,3.0123,2.3975
5/23/1977,2.495,3.0723,2.43
5/24/1977,2.52,3.0335,2.4675
5/25/1977,2.4875,2.88,2.4575
5/26/1977,2.4725,2.9095,2.4525
5/27/1977,2.455,2.845,2.45
5/31/1977,2.4625,2.7312,2.495
6/1/1977,2.4725,2.665,2.4925
6/2/1977,2.4375,2.635,2.4875
6/3/1977,2.43,2.63,2.5
6/6/1977,2.4125,2.7783,2.4925
6/7/1977,2.4175,2.7666,2.4875
6/8/1977,2.42,2.76,2.435
6/9/1977,2.395,2.7033,2.42
6/10/1977,2.365,2.6264,2.3525
6/13/1977,2.335,2.54,2.3275
6/14/1977,2.36,2.503,2.3275
6/15/1977,2.4,2.3728,2.3325
6/16/1977,2.4075,2.2443,2.315
6/17/1977,2.4075,2.55,2.29
6/20/1977,2.4225,2.6829,2.315
6/21/1977,2.3875,2.6896,2.265
6/22/1977,2.375,2.91,2.2375
6/23/1977,2.41,2.8113,2.245
6/24/1977,2.4,2.73,2.2425
6/27/1977,2.5005,2.6718,2.2845
6/28/1977,2.535,2.5868,2.3055
6/29/1977,2.508,2.4675,2.29
6/30/1977,2.501,2.4614,2.2475
7/1/1977,2.475,2.3339,2.2125
7/5/1977,2.415,2.3939,2.2925
7/6/1977,2.445,2.3975,2.3025
7/7/1977,2.42,2.3375,2.2425
7/8/1977,2.425,2.3927,2.245
7/11/1977,2.355,2.3852,2.16
7/12/1977,2.33,2.3295,2.1425
7/13/1977,2.3775,2.3395,2.1625
7/15/1977,2.3325,2.3833,2.1625
7/18/1977,2.3175,2.3233,2.105
7/19/1977,2.36,2.2633,2.13
7/20/1977,2.3275,2.2033,2.0975
7/21/1977,2.3175,2.1433,2.1025
7/22/1977,2.325,2.0833,2.1075
7/25/1977,2.315,2.0233,2.085
7/26/1977,2.31,1.8919,2.0575
7/27/1977,2.2775,1.92,2.0325
7/28/1977,2.25,2.07,1.99
7/29/1977,2.255,2.22,1.9425
8/1/1977,2.28,2.0892,1.95
8/2/1977,2.2525,2.0838,1.9475
8/3/1977,2.2725,2.1,1.9725
8/4/1977,2.2675,2,1.985
8/5/1977,2.275,1.885,2.0025
8/8/1977,2.2525,1.87,1.9575
8/9/1977,2.245,2.0388,1.9525
8/10/1977,2.2475,2.0511,1.96
8/11/1977,2.2375,1.996,1.945
8/12/1977,2.2225,2.0472,1.94
8/15/1977,2.18,2.062,1.8825
8/16/1977,2.2025,2.1008,1.87
8/17/1977,2.1875,2.0426,1.8625
8/18/1977,2.19,2.0225,1.845
8/19/1977,2.1725,2.04,1.8325
8/22/1977,2.1475,2.0554,1.8125
8/23/1977,2.155,2.0313,1.8125
8/24/1977,2.1925,2.1025,1.8375
8/25/1977,2.1975,2.054,1.85
8/26/1977,2.202,1.9781,1.858
8/29/1977,2.219,1.883,1.857
8/30/1977,2.246,1.8959,1.887
8/31/1977,2.2795,1.836,1.8985
9/1/1977,2.3025,1.8325,1.9275
9/2/1977,2.32,1.8381,1.94
9/6/1977,2.3675,1.8,1.9725
9/7/1977,2.37,1.76,1.9775
9/8/1977,2.3875,1.7638,1.995
9/9/1977,2.4175,1.78,2.01
9/12/1977,2.455,1.82,2.0325
9/13/1977,2.4875,1.8,2.0275
9/14/1977,2.4425,1.8396,2.0025
9/15/1977,2.435,1.8355,1.9975
9/16/1977,2.435,1.8327,1.995
9/19/1977,2.46,1.8727,2.0125
9/20/1977,2.48,1.8606,2.04
9/21/1977,2.55,1.8206,2.0875
9/22/1977,2.495,1.7806,2.05
9/23/1977,2.5125,1.7206,2.055
9/26/1977,2.53,1.645,2.04
9/27/1977,2.515,1.675,2.0025
9/28/1977,2.49,1.7097,2.005
9/29/1977,2.5075,1.6568,2.0375
9/30/1977,2.5225,1.655,2.03
10/3/1977,2.575,1.6675,2.0575
10/4/1977,2.5825,1.5897,2.1025
10/5/1977,2.5625,1.5582,2.08
10/6/1977,2.5675,1.6003,2.1225
10/7/1977,2.53,1.6127,2.1325
10/11/1977,2.495,1.6456,2.08
10/12/1977,2.4575,1.627,2.075
10/13/1977,2.4525,1.6088,2.0425
10/14/1977,2.4825,1.565,2.055
10/17/1977,2.495,1.6075,2.065
10/18/1977,2.4975,1.5754,2.0725
10/19/1977,2.4725,1.5782,2.075
10/20/1977,2.4725,1.5,2.0475
10/21/1977,2.4925,1.4906,2.0475
10/24/1977,2.52,1.54,2.0925
10/25/1977,2.5075,1.615,2.08
10/26/1977,2.5575,1.605,2.1125
10/27/1977,2.5775,1.66,2.095
10/28/1977,2.585,1.76,2.1075
10/31/1977,2.59,1.845,2.14
11/1/1977,2.6125,1.8043,2.1825
11/2/1977,2.6575,1.735,2.2125
11/3/1977,2.64,1.7893,2.1825
11/4/1977,2.6675,1.9235,2.175
11/7/1977,2.69,1.9525,2.2025
11/9/1977,2.6775,2.004,2.2175
11/10/1977,2.69,2.015,2.22
11/14/1977,2.725,1.9681,2.1975
11/15/1977,2.79,1.95,2.2225
11/16/1977,2.8225,2.059,2.2625
11/17/1977,2.7725,2.1601,2.2525
11/18/1977,2.81,2.113,2.2625
11/21/1977,2.77,2.13,2.24
11/22/1977,2.7275,2.0975,2.205
11/23/1977,2.7175,2.065,2.215
11/25/1977,2.771,2.0267,2.264
11/28/1977,2.717,1.951,2.253
11/29/1977,2.7515,1.8868,2.2595
11/30/1977,2.7275,1.7956,2.273
12/1/1977,2.78,1.7025,2.2775
12/2/1977,2.7625,1.6978,2.2825
12/5/1977,2.675,1.7378,2.2525
12/6/1977,2.685,1.7778,2.2625
12/7/1977,2.7125,1.8378,2.265
12/8/1977,2.7125,1.8933,2.2675
12/9/1977,2.705,1.8788,2.2575
12/12/1977,2.6375,1.83,2.2125
12/13/1977,2.6675,1.8642,2.24
12/14/1977,2.6525,1.835,2.23
12/15/1977,2.66,1.775,2.2325
12/16/1977,2.6475,1.785,2.2325
12/19/1977,2.6525,1.7787,2.235
12/20/1977,2.675,1.8187,2.2575
12/21/1977,2.695,1.8392,2.255
12/22/1977,2.71,1.8513,2.265
12/23/1977,2.745,1.9066,2.2625
12/27/1977,2.8,1.9246,2.2525
12/28/1977,2.83,1.91,2.25
12/29/1977,2.8025,1.9431,2.2475
12/30/1977,2.7925,1.9203,2.2375
1/3/1978,2.75,1.9517,2.23
1/4/1978,2.775,1.973,2.23
1/5/1978,2.735,1.95,2.2175
1/6/1978,2.77,1.96,2.225
1/9/1978,2.7625,1.9718,2.2325
1/10/1978,2.7975,2,2.2475
1/11/1978,2.79,1.985,2.2425
1/12/1978,2.775,1.98,2.2425
1/13/1978,2.7675,1.9805,2.2375
1/16/1978,2.7,2.0125,2.2225
1/17/1978,2.7075,1.995,2.2175
1/18/1978,2.7075,1.9501,2.2175
1/19/1978,2.7075,1.9667,2.2275
1/23/1978,2.755,1.9366,2.26
1/24/1978,2.7375,1.9096,2.2525
1/25/1978,2.735,1.945,2.265
1/26/1978,2.6975,1.9025,2.2625
1/27/1978,2.725,1.8868,2.28
1/30/1978,2.7075,1.92,2.2675
1/31/1978,2.6675,1.9,2.2625
2/1/1978,2.675,1.9,2.2625
2/2/1978,2.685,1.9175,2.2675
2/3/1978,2.675,1.92,2.265
2/6/1978,2.6825,1.9425,2.27
2/8/1978,2.65,1.9931,2.2575
2/9/1978,2.6625,1.9806,2.26
2/10/1978,2.6925,1.975,2.26
2/14/1978,2.695,1.977,2.265
2/15/1978,2.665,1.9213,2.2625
2/16/1978,2.65,1.935,2.2575
2/17/1978,2.655,1.8825,2.2675
2/21/1978,2.645,1.91,2.2675
2/22/1978,2.6375,1.84,2.2675
2/23/1978,2.596,1.8003,2.2725
2/24/1978,2.5955,1.777,2.28
2/27/1978,2.582,1.7088,2.274
2/28/1978,2.592,1.6351,2.277
3/1/1978,2.655,1.5986,2.295
3/2/1978,2.6675,1.5586,2.315
3/3/1978,2.71,1.5186,2.3325
3/6/1978,2.725,1.4933,2.335
3/7/1978,2.805,1.4697,2.36
3/8/1978,2.8275,1.5097,2.375
3/9/1978,2.8025,1.5497,2.3775
3/10/1978,2.765,1.5683,2.36
3/13/1978,2.8375,1.5876,2.3975
3/14/1978,2.8375,1.625,2.425
3/15/1978,2.8825,1.5854,2.4375
3/16/1978,2.88,1.564,2.4575
3/17/1978,3.01,1.536,2.53
3/20/1978,2.955,1.5179,2.485
3/21/1978,2.9125,1.5579,2.4675
3/22/1978,2.95,1.5604,2.485
3/23/1978,2.95,1.581,2.51
3/27/1978,3.03,1.6721,2.56
3/28/1978,3.0225,1.7288,2.5625
3/29/1978,2.925,1.7251,2.515
3/30/1978,3.035,1.7,2.515
3/31/1978,3.135,1.6865,2.5625
4/3/1978,3.1125,1.625,2.545
4/4/1978,3.18,1.6446,2.5625
4/5/1978,3.2175,1.66,2.59
4/6/1978,3.1975,1.6963,2.5925
4/7/1978,3.265,1.705,2.6325
4/10/1978,3.3175,1.7375,2.6575
4/11/1978,3.3075,1.7998,2.64
4/12/1978,3.225,1.8098,2.62
4/13/1978,3.1325,1.7905,2.5725
4/14/1978,3.2225,1.78,2.5925
4/17/1978,3.2625,1.765,2.6025
4/18/1978,3.245,1.7633,2.6
4/19/1978,3.2225,1.7778,2.5825
4/20/1978,3.1775,1.7784,2.565
4/21/1978,3.15,1.7425,2.545
4/24/1978,2.965,1.7225,2.455
4/25/1978,3.0535,1.6808,2.5015
4/26/1978,3.015,1.6497,2.459
4/27/1978,3.0565,1.6223,2.469
4/28/1978,3.114,1.5825,2.4755
5/1/1978,3.045,1.5638,2.45
5/2/1978,2.985,1.5583,2.4475
5/3/1978,2.9775,1.545,2.45
5/4/1978,3.0025,1.5471,2.49
5/5/1978,3.0325,1.5371,2.5175
5/8/1978,3.0025,1.5292,2.4875
5/9/1978,3.025,1.545,2.51
5/10/1978,3.0375,1.5789,2.51
5/11/1978,3.08,1.5893,2.5425
5/12/1978,3.1225,1.5875,2.535
5/15/1978,3.21,1.6088,2.57
5/16/1978,3.21,1.6355,2.5625
5/17/1978,3.22,1.62,2.5625
5/18/1978,3.2225,1.63,2.5775
5/19/1978,3.2175,1.63,2.57
5/22/1978,3.2325,1.6185,2.57
5/23/1978,3.335,1.6324,2.63
5/24/1978,3.295,1.6675,2.62
5/25/1978,3.3325,1.66,2.67
5/26/1978,3.3275,1.685,2.6675
5/30/1978,3.3925,1.687,2.7
5/31/1978,3.32,1.71,2.695
6/1/1978,3.2625,1.7475,2.655
6/2/1978,3.235,1.8201,2.61
6/5/1978,3.295,1.8575,2.64
6/6/1978,3.29,1.7259,2.6275
6/7/1978,3.2475,1.7398,2.5875
6/8/1978,3.245,1.735,2.5775
6/9/1978,3.175,1.71,2.56
6/12/1978,3.105,1.655,2.5775
6/13/1978,3.1025,1.6613,2.575
6/14/1978,3.095,1.6691,2.555
6/15/1978,3.1275,1.6985,2.54
6/16/1978,3.2125,1.6515,2.535
6/19/1978,3.2425,1.583,2.5725
6/20/1978,3.225,1.6252,2.5875
6/21/1978,3.195,1.626,2.5725
6/22/1978,3.225,1.6375,2.595
6/23/1978,3.2125,1.609,2.5775
6/26/1978,3.21,1.6225,2.5625
6/27/1978,3.1615,1.5903,2.54
6/28/1978,3.1195,1.5672,2.4795
6/29/1978,3.122,1.54,2.477
6/30/1978,3.1675,1.4862,2.508
7/3/1978,3.205,1.4218,2.475
7/5/1978,3.335,1.3823,2.505
7/6/1978,3.295,1.3423,2.505
7/7/1978,3.2925,1.3663,2.48
7/10/1978,3.2575,1.335,2.47
7/11/1978,3.2525,1.3381,2.4425
7/12/1978,3.1925,1.3188,2.4
7/13/1978,3.1675,1.3125,2.3825
7/14/1978,3.155,1.2725,2.3875
7/17/1978,3.1175,1.2325,2.3475
7/18/1978,3.0625,1.2039,2.2925
7/19/1978,3.075,1.2308,2.3125
7/20/1978,3.1075,1.2102,2.325
7/21/1978,3.1875,1.1702,2.3275
7/24/1978,3.09,1.1363,2.29
7/25/1978,3.115,1.09,2.2775
7/26/1978,3.15,1.1703,2.3025
7/27/1978,3.1525,1.2148,2.285
7/28/1978,3.1575,1.2444,2.2775
7/31/1978,3.1575,1.2846,2.28
8/1/1978,3.1175,1.2112,2.255
8/2/1978,3.0975,1.225,2.21
8/3/1978,3.1275,1.19,2.2025
8/4/1978,3.1475,1.2256,2.185
8/7/1978,3.0525,1.2254,2.14
8/8/1978,3.0775,1.2669,2.165
8/9/1978,3.1125,1.27,2.1875
8/10/1978,3.1225,1.3096,2.19
8/11/1978,3.1875,1.3045,2.135
8/14/1978,3.245,1.43,2.165
8/15/1978,3.305,1.3525,2.2275
8/16/1978,3.245,1.3966,2.185
8/17/1978,3.2675,1.4475,2.2
8/18/1978,3.2975,1.525,2.2325
8/21/1978,3.2425,1.4456,2.24
8/22/1978,3.24,1.5157,2.2425
8/23/1978,3.2975,1.49,2.2175
8/24/1978,3.335,1.5024,2.225
8/25/1978,3.355,1.55,2.2175
8/28/1978,3.305,1.5566,2.2025
8/29/1978,3.2545,1.5323,2.173
8/30/1978,3.3015,1.5253,2.2015
8/31/1978,3.315,1.5259,2.2065
9/1/1978,3.3375,1.5355,2.225
9/5/1978,3.2975,1.5038,2.205
9/6/1978,3.3275,1.5033,2.205
9/7/1978,3.3425,1.4838,2.215
9/8/1978,3.34,1.4438,2.22
9/11/1978,3.325,1.4613,2.24
9/12/1978,3.3175,1.5013,2.245
9/13/1978,3.3325,1.5016,2.225
9/14/1978,3.3125,1.4965,2.2125
9/15/1978,3.2525,1.5002,2.1725
9/18/1978,3.275,1.51,2.1825
9/19/1978,3.2975,1.4725,2.2125
9/20/1978,3.375,1.4858,2.235
9/21/1978,3.34,1.4545,2.2025
9/22/1978,3.39,1.4873,2.1925
9/25/1978,3.4275,1.5283,2.2025
9/26/1978,3.4125,1.5088,2.2075
9/27/1978,3.435,1.4915,2.2325
9/28/1978,3.4375,1.482,2.26
9/29/1978,3.425,1.4965,2.2625
10/2/1978,3.4825,1.5125,2.295
10/3/1978,3.465,1.5378,2.285
10/4/1978,3.4375,1.5497,2.29
10/5/1978,3.455,1.548,2.29
10/6/1978,3.445,1.5688,2.26
10/10/1978,3.4525,1.545,2.2925
10/11/1978,3.435,1.5625,2.2975
10/12/1978,3.5025,1.5725,2.335
10/13/1978,3.5275,1.5688,2.3125
10/16/1978,3.53,1.537,2.3275
10/17/1978,3.51,1.5156,2.3
10/18/1978,3.4975,1.5425,2.275
10/19/1978,3.4625,1.4869,2.2625
10/20/1978,3.38,1.4887,2.2575
10/23/1978,3.35,1.4775,2.28
10/24/1978,3.4075,1.48,2.3
10/25/1978,3.525,1.5086,2.325
10/26/1978,3.59,1.4925,2.3675
10/27/1978,3.6475,1.5273,2.39
10/30/1978,3.64,1.539,2.355
10/31/1978,3.615,1.5306,2.3425
11/1/1978,3.58,1.535,2.325
11/2/1978,3.6075,1.5217,2.3425
11/3/1978,3.6675,1.515,2.3425
11/6/1978,3.63,1.5063,2.31
11/8/1978,3.605,1.482,2.315
11/9/1978,3.5675,1.49,2.2875
11/10/1978,3.6275,1.5066,2.2925
11/13/1978,3.6725,1.4813,2.3
11/14/1978,3.625,1.4864,2.29
11/15/1978,3.5475,1.44,2.2625
11/16/1978,3.5825,1.39,2.265
11/17/1978,3.585,1.4325,2.2675
11/20/1978,3.5725,1.442,2.26
11/21/1978,3.6275,1.45,2.275
11/22/1978,3.6775,1.4463,2.2925
11/24/1978,3.75,1.4675,2.2975
11/27/1978,3.686,1.4004,2.2945
11/28/1978,3.6345,1.3947,2.2925
11/29/1978,3.667,1.3913,2.313
11/30/1978,3.708,1.3553,2.3595
12/1/1978,3.6625,1.2998,2.385
12/4/1978,3.61,1.275,2.365
12/5/1978,3.5675,1.2763,2.3525
12/6/1978,3.5725,1.2736,2.3525
12/7/1978,3.5925,1.2799,2.3625
12/8/1978,3.58,1.2751,2.37
12/11/1978,3.4825,1.2687,2.345
12/12/1978,3.4875,1.2287,2.3175
12/13/1978,3.415,1.1887,2.3175
12/14/1978,3.39,1.2487,2.31
12/15/1978,3.435,1.2734,2.315
12/18/1978,3.4775,1.269,2.3375
12/19/1978,3.4625,1.2629,2.33
12/20/1978,3.42,1.2744,2.315
12/21/1978,3.385,1.286,2.3075
12/22/1978,3.4,1.3164,2.3125
12/26/1978,3.385,1.34,2.3175
12/27/1978,3.4225,1.3318,2.315
12/28/1978,3.4475,1.324,2.325
12/29/1978,3.4325,1.3288,2.3175
1/2/1979,3.4075,1.3497,2.3175
1/3/1979,3.3725,1.3598,2.295
1/4/1979,3.3225,1.3636,2.285
1/5/1979,3.34,1.3466,2.2825
1/8/1979,3.3675,1.356,2.295
1/9/1979,3.405,1.357,2.295
1/10/1979,3.465,1.3305,2.2975
1/11/1979,3.545,1.2926,2.3
1/12/1979,3.545,1.3025,2.325
1/15/1979,3.5475,1.3013,2.3375
1/16/1979,3.5025,1.2939,2.3175
1/17/1979,3.545,1.2698,2.3
1/18/1979,3.5225,1.3,2.3075
1/19/1979,3.555,1.292,2.32
1/22/1979,3.5075,1.289,2.33
1/23/1979,3.5275,1.2819,2.3425
1/24/1979,3.52,1.2571,2.35
1/25/1979,3.51,1.2577,2.34
1/26/1979,3.5025,1.2447,2.3375
1/29/1979,3.4925,1.245,2.335
1/30/1979,3.535,1.248,2.345
1/31/1979,3.515,1.2776,2.3425
2/1/1979,3.5175,1.275,2.335
2/2/1979,3.545,1.2875,2.3425
2/5/1979,3.585,1.2775,2.355
2/6/1979,3.5625,1.2709,2.3475
2/7/1979,3.625,1.2617,2.3625
2/8/1979,3.6175,1.2555,2.3575
2/9/1979,3.675,1.257,2.3725
2/12/1979,3.645,1.2525,2.36
2/13/1979,3.6225,1.2502,2.35
2/14/1979,3.635,1.245,2.375
2/15/1979,3.625,1.2225,2.3725
2/16/1979,3.59,1.225,2.375
